Prompt,Reference Caption,Assessment Point,Category,Subcategory,id
"Visualize two disjoint sets: Set X = {dolphin, whale} and Set Y = {oak, pine} using proper set notation.","Two separate circles with no overlap within a universal set rectangle. X circle contains marine animals {dolphin, whale}, Y circle contains trees {oak, pine}. Clear separation between circles must be evident.","['Zero overlap between circles', 'Universal set boundary present', 'Elements correctly categorized (marine vs. terrestrial)', 'Clear spatial separation between sets', 'Proper labeling of sets X and Y']",Symbolic Mathematical,Set Theory,11
"Show the power set of C = {hexagon, octagon} using bracket notation.","A vertical stack of subsets: ∅ (empty set), {hexagon}, {octagon}, and {hexagon, octagon}. All elements should be enclosed in curly braces with proper subset symbols. Different sizes could indicate hierarchy.","['All 4 subsets present and clearly displayed', 'Proper notation: curly braces and ∅ symbol', 'Visual hierarchy indicating subset relationships', 'Distinct separation between different subset levels', 'No extra or missing elements in any subset']",Symbolic Mathematical,Set Theory,12
"Show the universal set U = {koala, platypus, kangaroo, emu} and the complement of set W = {koala, emu}.","A large rectangle contains all elements. Circle W encloses koala and emu. The complement W’ = {platypus, kangaroo} must be visually distinguished outside the circle but within U.","['Universal set U is represented as a containing rectangle with all four elements', ""Set W's circle correctly contains only koala and emu"", ""Complement elements (platypus, kangaroo) appear outside W's circle but within U's boundaries"", ""Clear visual distinction between W and W' (e.g., color, shading, or labeling)"", 'All elements maintain spatial relationships consistent with set membership']",Symbolic Mathematical,Set Theory,13
"Depict sets X = {persimmon, guava, kiwano} and Y = {guava, rambutan, kiwano} with their intersection highlighted.",Two overlapping circles. X contains persimmon/guava/kiwano. Y contains guava/rambutan/kiwano. Overlap shows guava and kiwano with distinct coloring/pattern.,"['Proper Venn diagram structure with overlapping circles', 'X contains only persimmon, guava, and kiwano', 'Y contains only guava, rambutan, and kiwano', 'Intersection area clearly highlights shared elements (guava, kiwano)', 'Distinct visual coding (color/pattern) for intersection elements', 'No extraneous elements in overlap region']",Symbolic Mathematical,Set Theory,14
"Illustrate set Z = {♩, ♪} as a proper subset of set Ω = {♩, ♪, ♫, ♬} using Venn diagrams.","Small circle Z completely inside larger circle Ω. Z contains two musical notes, Ω has four. Clear containment hierarchy shown through spatial positioning.","['Clear size differentiation between subset and superset circles', ""Z is entirely contained within Ω's boundaries"", 'Z contains exactly {♩, ♪}', ""Ω contains all Z's elements plus {♫, ♬}"", 'Visual hierarchy emphasizes containment relationship', 'No overlapping boundaries or ambiguous positioning']",Symbolic Mathematical,Set Theory,15
"Visualize disjoint sets Γ = {nebula, quasar} and Δ = {pulsar, magnetar} within universal set U containing all four elements.","Two separate circles in rectangle U. Γ contains nebula/quasar, Δ contains pulsar/magnetar. No overlapping regions between circles.","['Distinct separation between Γ and Δ circles', 'No overlapping regions or shared elements', 'Universal set U encompasses all elements and both circles', 'Γ exclusively contains nebula and quasar', 'Δ exclusively contains pulsar and magnetar', 'Spatial arrangement prevents misinterpretation of relationships']",Symbolic Mathematical,Set Theory,16
"Represent Ψ = {y | y is prime number < 15} and Λ = {2, 3, 5, 7, 11, 13} using different set notations.","Side-by-side representations: Ψ in set-builder notation, Λ in roster form. Arrows/color coding should emphasize they contain identical elements {2,3,5,7,11,13}.","['Clear side-by-side representation of different notations', 'Ψ shown with proper set-builder symbols and syntax', 'Λ displayed in correct roster form', 'Visual correspondence markers (arrows/color) connect identical elements', 'Both sets contain exactly {2,3,5,7,11,13}', 'No extraneous elements in either representation']",Symbolic Mathematical,Set Theory,17
"Show that Σ ∪ Τ = U where Σ = {cyan, magenta}, Τ = {yellow, black}, and U = {cyan, magenta, yellow, black}.","Two circles (Σ,Τ) with no overlap in rectangle U. Union coverage should span entire universal set through combined color regions or explicit labeling.","['Distinct separation between Σ (cyan/magenta) and Τ (yellow/black) circles', 'Full coverage of universal set U by combined regions', 'Clear rectangular boundary representing U', 'Accurate color coding/labeling for all elements', 'Visual confirmation that Σ∪Τ exactly matches U']",Symbolic Mathematical,Set Theory,18
"Display set Φ = {⚛, ☯, ☮} and its relative complement in Θ = {☯, ☮, ☣}.",Venn diagram with Φ circle containing ⚛/☯/☮. Θ circle contains ☯/☮/☣. Highlighted area shows Φ-Θ = {⚛} using distinctive shading/patterns.,"['Proper containment: ⚛ exclusively in Φ', 'Shared elements ☯/☮ in overlapping region', 'Clear visual distinction for Φ-Θ complement ({⚛})', 'Accurate labeling of both sets Φ and Θ', 'Correct positioning of ☣ exclusively in Θ']",Symbolic Mathematical,Set Theory,19
"Illustrate symmetric difference between Ξ = {🚀, 🛸, 🛰️} and Π = {🛸, 🛰️, 🪐}.",Overlapping circles with 🛸/🛰️ in intersection. Symmetric difference (elements exclusively in either set) should highlight 🚀 in Ξ and 🪐 in Π with contrasting visual markers.,"['Clear overlap showing shared elements 🛸/🛰️', 'Distinct highlighting of 🚀 (Ξ-only) and 🪐 (Π-only)', 'Use of contrasting markers (color/border/pattern) for symmetric difference', 'Accurate set labels Ξ and Π', 'Visual clarity distinguishing shared vs unique elements']",Symbolic Mathematical,Set Theory,20
"Represent the power set of Ρ = {3, 7} as a lattice diagram.","Hierarchical diagram showing all subsets: ∅, {3}, {7}, {3,7}. Connections show inclusion relationships. Each subset clearly labeled with its elements.","['Complete inclusion hierarchy from ∅ to {3,7}', 'Proper directional connections between subsets', 'Clear labeling of all four subsets', 'Appropriate vertical arrangement showing subset sizes', 'Distinct visual representation of empty set']",Symbolic Mathematical,Set Theory,21
"Create grid visualization for Cartesian product of sets Χ = {🎭, 🎪} and Υ = {🥮, 🍡}.","2-row (🎭,🎪) × 2-column (🥮,🍡) grid. Cells contain ordered pairs: (🎭,🥮), (🎭,🍡), (🎪,🥮), (🎪,🍡). Clear axis labels with distinct cultural symbols.","['Correct 2x2 grid structure matching set cardinalities', 'Accurate ordered pair combinations in cells', 'Clear row labels (Χ elements) and column labels (Υ elements)', 'Distinct visual separation between axes and cells', 'Consistent symbol representation throughout grid']",Symbolic Mathematical,Set Theory,22
"Illustrate the symmetric difference between Set M = {gold, silver} and Set N = {silver, bronze}.","Two overlapping circles. Shared element {silver} in the intersection. Symmetric difference elements {gold, bronze} should be highlighted in their respective non-overlapping regions, possibly with diagonal stripes or distinct colors.","['1. Distinct circular boundaries for Set M and Set N with proper overlap', '2. Clear visual distinction between intersection (silver) and symmetric difference regions', ""3. Gold exclusively in M's non-overlapping region with highlighting"", ""4. Bronze exclusively in N's non-overlapping region with highlighting"", '5. Correct labeling of both sets (M/N) and elements (gold/silver/bronze)', '6. Effective use of visual markers (color/stripes/patterns) for difference regions']",Symbolic Mathematical,Set Theory,23
"Represent the interval sets A = [1.5, 3.5) and B = [2, 4) on number lines, showing their intersection.","Two parallel number lines. Top line shows A from 1.5 (closed) to 3.5 (open). Bottom line shows B from 2 (closed) to 4 (open). Intersection [2, 3.5) marked with bold line or contrasting color on both scales.","['1. Parallel alignment of two distinct number lines', '2. Correct endpoint representation (closed circle at 1.5/open circle at 3.5 for A)', '3. Accurate intersection highlighting from 2 to 3.5', '4. Clear visual distinction between original intervals and intersection', '5. Proper labeling (A/B) and scale markers (1.5, 2, 3.5, 4)', '6. Consistent orientation and proportional spacing between markers']",Symbolic Mathematical,Set Theory,24
"Depict the Cartesian product of K = {sun, cloud} and L = {7, triangle} as ordered pairs.","2x2 grid with rows labeled {sun, cloud} and columns labeled {7, triangle}. Cells contain (sun,7), (sun,triangle), (cloud,7), (cloud,triangle). Axis labels must be clear with proper pair formatting.","['1. Correct 2x2 matrix structure with row/column headers', '2. All four ordered pairs present in proper grid positions', '3. Consistent formatting of ordered pairs (parentheses, comma separation)', '4. Clear visual hierarchy between headers and cell contents', '5. Distinct labeling for set K (rows) and set L (columns)', '6. Spatial alignment maintaining Cartesian product relationships']",Symbolic Mathematical,Set Theory,25
"Show three overlapping sets where A = {5,10}, B = {10,15}, and C = {15,20} using a triple Venn diagram.","Three interconnected circles. A∩B contains {10}, B∩C contains {15}. Unique elements: A has {5}, B has empty unique region, C has {20}. Number placement must reflect precise overlap regions.","['1. Three-circle Venn diagram with all pairwise overlaps', '2. Correct element placement: 10 in A∩B only, 15 in B∩C only', ""3. Empty unique region in set B's non-overlapping area"", '4. Distinct element positions: 5 in A-only, 20 in C-only', '5. Clear set labels (A/B/C) adjacent to corresponding circles', '6. Visual emphasis on shared vs unique elements']",Symbolic Mathematical,Set Theory,26
"Visualize set D = {y | y is an even integer between 5 and 11} alongside roster form set E = {6,8,10}.","Side-by-side representations: Left shows set-builder notation for D, right shows E = {6,8,10}. An equivalence arrow between them emphasizes they're identical sets. Numbers should appear in random order, not sequentially.","['1. Clear side-by-side presentation of two representations', '2. Left panel showing proper set-builder notation syntax', '3. Right panel showing unordered roster form {6,8,10}', '4. Equivalence symbol/arrow connecting both representations', '5. Non-sequential element arrangement in roster form', '6. Matching elements between notations without duplicates']",Symbolic Mathematical,Set Theory,27
"Create a diagram showing proper subset relationship: F = {rose, daisy} ⊂ G = {rose, tulip, daisy, lily}.","Concentric circles - smaller circle F inside larger circle G. F contains {rose, daisy}, G adds {tulip, lily} in the outer ring. Clear containment hierarchy must be shown through relative sizes and positioning.","['Proper use of concentric circles with clear size differentiation', 'Accurate labeling of sets F and G', 'Correct placement of elements in respective circles', 'Visual hierarchy showing F is entirely contained within G', 'Clear distinction between elements {rose, daisy} vs {tulip, lily}']",Symbolic Mathematical,Set Theory,28
"Create a grid for the Cartesian product of sets R = {α, β} and T = {7, 9}.","2-row, 2-column grid. Rows labeled α, β; columns labeled 7, 9. Cells show (α,7), (α,9), (β,7), (β,9). Axes clearly labeled.","['Correct 2x2 grid structure', 'Proper row labeling with elements from set R', 'Accurate column labeling with elements from set T', 'All ordered pairs present in correct cells', 'Clear axis labels and coordinate system representation']",Symbolic Mathematical,Set Theory,29
"Show the power set of V = {sun, 5} using bracket notation.","A hierarchical diagram with: ∅, {sun}, {5}, and {sun, 5}. All subsets enclosed in braces, arranged distinctly from the original set.","['Inclusion of all four subsets including empty set', 'Proper use of set notation (braces) for each subset', 'Clear hierarchical arrangement showing subset relationships', 'Distinction between original set and its subsets', 'Correct element distribution across different subsets']",Symbolic Mathematical,Set Theory,30
"Draw a Venn diagram for three sets W = {★, ☾}, X = {☾, 88}, Y = {★, 88}.","Three overlapping circles. W has ★ and ☾, X has ☾ and 88, Y has ★ and 88. The center intersection is empty. Each pairwise overlap shows shared elements (e.g., W∩X = {☾}).","['Three properly overlapping circles with distinct regions', 'Correct placement of elements in respective set regions', 'Empty center intersection area', 'Accurate pairwise overlaps showing shared elements', 'Clear visual distinction between unique and shared elements']",Symbolic Mathematical,Set Theory,31
"Visualize the symmetric difference of sets Z = {lion, 3.14} and AA = {tiger, 3.14}.","Two overlapping circles. Z has {lion, 3.14}, AA has {tiger, 3.14}. Only {lion} and {tiger} are in non-overlapping regions. The shared element 3.14 is excluded from the highlighted symmetric difference.","['Proper Venn diagram with overlapping circles', 'Correct placement of shared element 3.14 in intersection', 'Exclusive elements (lion/tiger) in non-overlapping regions', 'Clear highlighting of symmetric difference areas', 'Accurate labeling distinguishing sets Z and AA']",Symbolic Mathematical,Set Theory,32
"Show the power set of C = {🔴, 🟢, 🔵} using a tree structure.","A hierarchical tree with 8 nodes. The root is ∅. First layer: {🔴}, {🟢}, {🔵}. Second layer: {🔴🟢}, {🔴🔵}, {🟢🔵}. Final layer: {🔴🟢🔵}. All subsets clearly connected in lattice formation.","['Hierarchical tree structure with root node ∅', 'All 8 subsets present across four layers', 'Correct parent-child relationships (e.g., {🔴} connects to {🔴🟢} and {🔴🔵})', 'Clear lattice formation showing subset progression', 'Distinct layers: single elements → pairs → full set']",Symbolic Mathematical,Set Theory,33
"Depict two disjoint sets: X = {🎹, 🎻} and Y = {🥁, 🎺} within universal set U = {🎹, 🎻, 🥁, 🎺, 🎸}.","Two separate circles in a rectangle (U). Left circle contains 🎹🎻, right circle 🥁🎺. 🎸 remains in U outside both circles. No overlap between X and Y.","['Complete separation between X and Y circles', 'Proper containment: 🎹🎻 only in left circle, 🥁🎺 only in right', 'Universal set representation as containing rectangle', 'Element 🎸 clearly outside both circles', 'No overlapping regions between sets']",Symbolic Mathematical,Set Theory,34
"Create a Venn diagram showing A = {🍉, 🥭} and B = {🥭, 🍍} with their intersection highlighted.",Two overlapping circles. Left circle: 🍉🥭. Right circle: 🥭🍍. Overlap contains 🥭. Intersection area shaded differently than other regions.,"['Correct overlapping region size/shape', 'Exclusive elements: 🍉 only in left, 🍍 only in right', 'Shared element 🥭 appears only in intersection', 'Distinct visual highlighting of intersection area', 'Clear boundary differentiation between set regions']",Symbolic Mathematical,Set Theory,35
Visualize E = {x | x ≡ 1 mod 3} and F = {x | x ≡ 1 mod 6} as concentric circles.,"Two concentric circles. Larger outer circle labeled E contains numbers 1,4,7,... Smaller inner circle F contains 1,7,13,... Clear subset relationship shown through containment.","['Proper concentric alignment (shared center)', 'Size relationship: F ⊂ E shown through containment', 'Consistent modular elements (E: 1,4,7...; F: 1,7,13...)', 'Distinct labeling of both circles', 'Numerical progression matches modular definitions']",Symbolic Mathematical,Set Theory,36
"Display the Cartesian product of P = {▲, ★} and Q = {◼, ⬤} as a matrix.","2-row × 2-column grid. Rows labeled ▲ and ★, columns ◼ and ⬤. Cells contain ordered pairs: (▲,◼), (▲,⬤), (★,◼), (★,⬤). Grid lines visible.","['Matrix structure with 2×2 grid', 'Row/column headers matching original sets', 'All four ordered pairs present in correct cells', 'Visible grid lines separating elements', 'Consistent pairing order (P-element first, Q-element second)']",Symbolic Mathematical,Set Theory,37
"Depict sets X = {#4B0082, #FFD700} and Y = {#FFD700, #006400} using overlapping circles. Highlight their intersection and union.",Two overlapping circles: X (left) contains indigo (#4B0082) and gold (#FFD700). Y (right) contains gold and forest green (#006400). The intersection shows #FFD700. The union area (all three colors) should be outlined boldly.,"['Correct left-right positioning of circles X and Y', 'Accurate color representation using specified hex codes', 'Clear identification of intersection containing only #FFD700', 'Bold outline encompassing entire union area (both circles)', 'Proper distribution of colors (X-left: indigo/gold, Y-right: gold/green)', 'No color mixing except in intersection area']",Symbolic Mathematical,Set Theory,38
"Show the Cartesian product of F = {△, ○} and G = {copper, amber} as a grid.","A 2x2 grid. Rows labeled △ and ○; columns labeled copper and amber. Cells contain ordered pairs: (△,copper), (△,amber), (○,copper), (○,amber). Axes must be clearly labeled.","['Proper 2x2 grid structure', 'Clear row labels (△, ○) and column labels (copper, amber)', 'Correct ordered pairs in each cell', 'Consistent pairing order (shape first, material second)', 'Distinct visual separation between grid cells', 'Axes labeling convention maintained']",Symbolic Mathematical,Set Theory,39
"Represent the symmetric difference of A = {♫, ☮} and B = {☮, ☢} using a Venn diagram.","Two overlapping circles. A contains ♫ and ☮; B contains ☮ and ☢. The symmetric difference (♫ in A-only region and ☢ in B-only region) must be shaded, excluding the overlapping ☮.","['Correct Venn diagram structure with overlapping circles', 'Accurate element placement (♫ in A-only, ☢ in B-only, ☮ in intersection)', 'Clear shading of symmetric difference regions', 'No shading in overlapping ☮ area', 'Distinct visual differentiation between shaded/unshaded areas', 'Proper symbol representation and legibility']",Symbolic Mathematical,Set Theory,40
"Draw the power set of D = {♔, ♛} using a hierarchical diagram.","A tree structure: root node ∅. First level: {♔}, {♛}. Top node: {♔, ♛}. All 4 subsets clearly shown with braces and chess symbols.","['Clear hierarchical tree structure', 'Root node as empty set (∅)', 'First level containing single-element subsets', 'Top node showing complete set {♔, ♛}', 'Proper use of set braces {} in all nodes', 'All four subsets present and distinct', 'Correct chess piece symbols in each subset']",Symbolic Mathematical,Set Theory,41
"Visualize U = {glue, marker, tape, scissors} with complement of set A = {marker, scissors} using Venn diagram.",A rectangle encloses all elements. Circle A contains marker and scissors. The complement region (glue and tape) should be distinctly shaded using diagonal lines or color difference.,"['Universal set (U) representation as a rectangle encompassing all elements', 'Circle A contains only marker and scissors', 'Complement elements (glue, tape) appear outside Circle A but within U', 'Clear visual distinction (shading/color) for complement region', 'All elements present and correctly positioned', 'Labels or legend indicating set relationships']",Symbolic Mathematical,Set Theory,42
"Create a Venn diagram showing intersection between A = {√3, π, φ} and B = {φ, √5, π}.","Two overlapping circles. Left circle contains √3 and π, right circle contains √5 and φ. Overlap region displays shared elements π and φ with bold borders.","['Proper overlapping circles with distinct left/right regions', '√3 exclusively in left circle, √5 exclusively in right', 'Shared elements (π, φ) emphasized in overlap region', 'Border emphasis or highlighting in intersection area', 'No extraneous elements outside defined sets', 'Clear spatial organization preventing element overlap']",Symbolic Mathematical,Set Theory,43
"Depict union of A = {kiwi, mango} and B = {mango, papaya, fig} as C = A ∪ B.","Two partially merged circles. Combined area contains kiwi (left), mango (center), papaya and fig (right). All elements should be connected without duplication, with union region outlined in gold.","['Appropriate merging/connection of circles', 'Single mango displayed in shared central area', 'All elements present without duplication', 'Gold outline encompassing entire union area', 'Clear visual hierarchy between set boundaries', 'Logical spatial distribution of elements']",Symbolic Mathematical,Set Theory,44
"Show the universal set Ω = {♠, ♣, ♦, ♥} with set M = {♠, ♦} and its complement M’ using playing card suits in a Venn diagram.","A rectangle contains all four suits. Circle M encloses ♠ and ♦. M’ = {♣, ♥} must be shaded outside M but within Ω, using distinct suit symbols.","['Universal set clearly represented as bounding rectangle', 'Circle M correctly contains ♠ and ♦', 'Complement elements (♣, ♥) appear outside M but within Ω', 'Distinct shading/color for complement region', 'All suit symbols present and identifiable', 'Clear spatial separation between M and M’']",Symbolic Mathematical,Set Theory,45
"Use a Venn diagram to depict two sets S = {rocket, kiwi, 17} and T = {kiwi, 42, sailboat}. Highlight their intersection.","A Venn diagram with two overlapping circles labeled S and T, where the overlapping area contains 'kiwi' and non-overlapping regions display distinct elements.","['Two distinct overlapping circles labeled S and T', ""Exact elements {rocket, kiwi, 17} exclusively in S's non-overlapping region"", ""Exact elements {42, sailboat} exclusively in T's non-overlapping region"", 'Kiwi clearly placed in the overlapping intersection area', 'Explicit label: S ∩ T = {kiwi}', 'Visual emphasis (color/shading) differentiating intersection from other regions']",Symbolic Mathematical,Set Theory,46
"Visualize A ∩ (B ∪ C) with A = {♂}, B = {♀}, C = {♂, ♁}.","Three overlapping circles where B and C form a union (♀ and ♁), with A overlapping only the Mars (♂) symbol shared with B∪C.","['Three properly overlapping circles for A/B/C', 'Planetary symbols (♂ for Mars, ♀ for Venus, ♁ for Earth)', 'Union area of B∪C (Earth+Mars) visually distinct from other regions', 'Single Mars symbol simultaneously in A and B∪C regions', 'No elements other than Mars in the A∩(B∪C) overlap', 'Clear hierarchical grouping showing operation order (union first, then intersection)']",Symbolic Mathematical,Set Theory,47
Depict ℝ as universal set with subsets ℚ (rationals) and ℙ (primes).,"A horizontal number line with ℚ as densely spaced fractional values and ℙ as isolated integer points (2,3,5,7...).","['Continuous number line representing ℝ', 'ℚ shown as dense points between integers (e.g., 1.5, 2.3)', 'ℙ marked as distinct isolated points at prime integers (2,3,5,7...)', 'Prime numbers highlighted with dual coding (color+position)', 'Absence of irrational numbers (π,√2) in marked sets', 'Legends differentiating ℚ (rationals) and ℙ (primes)']",Symbolic Mathematical,Set Theory,48
"Create a Venn diagram for sets F = {Δ, ∇} and G = {∇, ∅}.","Two circles overlapping: F contains Δ in its exclusive area, ∇ in the intersection, and G's exclusive region displays ∅.","[""Δ exclusively in F's non-overlapping region"", '∇ correctly placed in the intersection area', ""Explicit ∅ symbol in G's exclusive region"", 'No hidden/ambiguous elements in either set', 'Clear visual distinction for F\\G (e.g., color/border)', 'Accurate spatial distribution (F circle larger than G if needed for elements)']",Symbolic Mathematical,Set Theory,49
"Show the power set of K = {🅰️, 🅱️}.","Hierarchical graph with four nodes: ∅ at the base, {🅰️} and {🅱️} mid-level, and {🅰️,🅱️} at the top, connected by subset arrows.","['Four-node lattice with ∅ at base', 'Proper hierarchy: {🅰️}/{🅱️} at mid-level, {🅰️,🅱️} at top', 'Upward arrows connecting all subset relationships', 'No redundant connections (only immediate supersets linked)', 'Clear element representation: ∅, {🅰️}, {🅱️}, {🅰️,🅱️}', 'Consistent symbol scaling/positioning in subsets']",Symbolic Mathematical,Set Theory,50
"Visualize the complement of set G = {triangle, hexagon} within the universal set U = {triangle, square, hexagon, trapezoid, circle} using a Venn diagram.","A large rectangle represents U. A circle labeled G contains {triangle, hexagon}. The complement G’ = {square, trapezoid, circle} is shaded outside the circle but within the rectangle. All shapes are clearly drawn.","['Universal set U is represented as a bounding rectangle', ""Set G's circle contains exactly {triangle, hexagon}"", ""Complement G' (U\\G) elements {square, trapezoid, circle} are outside G's circle but within U"", 'Clear shading/coloring distinction for complement region', 'All geometric shapes are visually distinct and recognizable']",Symbolic Mathematical,Set Theory,51
"Depict the intersection of sets P = {goldfish, octopus, seahorse} and Q = {octopus, lobster, seahorse, jellyfish}. Highlight P ∩ Q.","Two overlapping circles. Set P has {goldfish, octopus, seahorse}; Set Q has {octopus, lobster, seahorse, jellyfish}. The overlapping region contains {octopus, seahorse}, distinctly shaded or colored.","['Proper Venn diagram with two overlapping circles', 'Set P contains exactly {goldfish, octopus, seahorse}', 'Set Q contains exactly {octopus, lobster, seahorse, jellyfish}', 'Overlap region clearly demarcated and highlighted', 'Intersection elements {octopus, seahorse} only appear in overlapping region', 'Distinct visual representation of marine creatures']",Symbolic Mathematical,Set Theory,52
Show the set C = {z | z is an integer between 17 and 23 exclusive} using set-builder notation and list its elements.,"Set C is written as C = {z | z ∈ ℤ, 17 < z < 23} with elements {18, 19, 20, 21} displayed alongside. Notation and elements are both clearly visible.","['Correct set-builder notation: C = {z | z ∈ ℤ, 17 < z < 23}', 'Accurate element list {18, 19, 20, 21}', 'Both notation and roster form displayed simultaneously', 'Clear presentation of mathematical symbols (ℤ, inequality signs)', 'No inclusion of endpoints 17 or 23 in elements']",Symbolic Mathematical,Set Theory,53
"Represent the subset relationship D ⊂ E, where D = {Mars, Venus} and E = {Mars, Venus, Jupiter, Saturn}.","A larger circle E contains {Mars, Venus, Jupiter, Saturn}. A smaller circle D inside E contains only {Mars, Venus}. No elements outside D are in E.","['Proper nested circle diagram showing D ⊂ E', 'Outer circle E contains all four planetary elements', 'Inner circle D contains only {Mars, Venus}', ""No elements present between D's boundary and E's boundary"", 'Clear planetary representations/distinct labels', 'Correct spatial relationship showing complete containment']",Symbolic Mathematical,Set Theory,54
